WorkerId,Approve? (A/R),Feedback?,"Grant Bonus? (amount,reason)",attribute,answers,,,,,,,,,,,,,,,,,,,
AYH6G17Q8FY3B,,,,liveliness_1:07:00::,breezy : 0,warm : 12,effusive : 14,alive : 19,bubbling : 19,bouncing : 20,live : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,liveliness_1:07:00::,breezy : 17,bubbling : 17,warm : 17,alive : 20,bouncing : 20,effusive : 20,live : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,scientific_knowledge,unscientific : 2,pseudoscientific : 6,scientific : 17,technological : 17,,,,,,,,,,,,,,,,
A2B6WQG0A9CKXQ,,,,scientific_knowledge,unscientific : 0,pseudoscientific : 7,technological : 17,scientific : 20,,,,,,,,,,,,,,,,
A45LS1ZTC5ID8,,,,ease_1:07:00::,casual : 16,clean : 16,hands-down : 17,smooth : 19,soft : 19,easy : 20,painless : 20,simple : 20,user-friendly : 20,,,,,,,,,,,
AAJ5CS1GQYADR,,,,ease_1:07:00::,clean : 19,painless : 19,user-friendly : 19,easy : 20,hands-down : 20,simple : 20,smooth : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,ease_1:07:00::,casual : 18,soft : 18,clean : 19,user-friendly : 19,easy : 20,hands-down : 20,painless : 20,simple : 20,smooth : 20,,,,,,,,,,,
A406XUSUVXE02,,,,thoughtfulness_1:07:00::,inconsiderate : 0,thoughtless : 0,unreflective : 1,brooding : 17,cogitative : 19,deliberative : 19,well_thought_out : 19,excogitative : 20,thoughtful : 20,,,,,,,,,,,
AMX5R6NLYNA2K,,,,thoughtfulness_1:07:00::,inconsiderate : 0,lost : 0,thoughtless : 0,brooding : 1,unreflective : 1,cogitative : 19,deliberative : 19,excogitative : 20,thoughtful : 20,well_thought_out : 20,,,,,,,,,,
A3V1VK1A3NYN17,,,,fullness_1:26:00::,empty : 0,looted : 0,vacant : 0,white : 0,bare : 1,glazed : 1,lifeless : 1,void : 1,instinct : 2,congested : 18,full : 18,pregnant : 18,flooded : 19,heavy : 19,loaded : 19,stuffed : 19,brimful : 20,filled : 20,riddled : 20,untouched : 20
A3GLMBZSG3VU4P,,,,fullness_1:26:00::,empty : 0,looted : 0,vacant : 0,bare : 1,lifeless : 1,void : 1,white : 3,riddled : 16,brimful : 17,instinct : 18,flooded : 19,heavy : 19,loaded : 19,stuffed : 19,congested : 20,filled : 20,full : 20,,,
A406XUSUVXE02,,,,sincerity_1:07:00::,dissimulative : 0,false : 0,feigned : 0,gilded : 0,insincere : 0,hypocritical : 2,cordial : 17,plausible : 18,honest : 19,heart-whole : 20,sincere : 20,true : 20,,,,,,,,
A3T8J0PN3DLSTM,,,,fear_1:12:00::,fearless : 0,numb : 0,hangdog : 8,apprehensive : 16,alarmed : 17,shocked : 17,afeard : 18,afraid : 18,frightened : 18,acrophobic : 19,agoraphobic : 19,algophobic : 19,claustrophobic : 19,fearful : 19,hydrophobic : 19,mysophobic : 19,horrified : 20,hunted : 20,shitless : 20,terror-stricken : 20
AMX5R6NLYNA2K,,,,fear_1:12:00::,fearless : 0,numb : 2,acrophobic : 18,agoraphobic : 18,algophobic : 18,claustrophobic : 18,hydrophobic : 18,mysophobic : 18,alarmed : 19,apprehensive : 19,fearful : 19,shocked : 19,afeard : 20,afraid : 20,frightened : 20,horrified : 20,terror-stricken : 20,,,
A3K8M2HF171NED,,,,reality_1:26:01::,envisioned : 0,fictional : 0,hallucinatory : 0,imaginary : 0,mythological : 0,unreal : 0,actual : 1,dreamed : 1,illusive : 1,pretend : 1,legendary : 3,fantastic : 6,eye-deceiving : 8,objective : 11,historical : 20,real : 20,,,,
A3454T4PU9GJM0,,,,reality_1:26:01::,illusive : 0,mythological : 0,fictional : 1,unreal : 1,dreamed : 2,fantastic : 2,imaginary : 2,eye-deceiving : 3,hallucinatory : 3,pretend : 3,legendary : 4,envisioned : 6,objective : 15,historical : 17,actual : 19,real : 20,,,,
A3RS7UCO7CQ74R,,,,certainty_1:07:00::,uncertain : 0,certain : 17,sure : 17,definite : 20,sure_as_shooting : 20,,,,,,,,,,,,,,,
A1J8TVICSRC70W,,,,certainty_1:07:00::,indefinite : 1,up_in_the_air : 1,uncertain : 5,certain : 18,sure : 18,definite : 20,sure_as_shooting : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,,,,certainty_1:07:00::,indefinite : 0,uncertain : 0,up_in_the_air : 1,certain : 18,sure_as_shooting : 18,definite : 19,sure : 20,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,commonness_1:07:00::,special : 0,uncommon : 0,red-carpet : 4,general : 13,frequent : 16,common : 19,grassroots : 19,unusual : 19,average : 20,rare : 20,standard : 20,,,,,,,,,
AAJ5CS1GQYADR,,,,commonness_1:07:00::,rare : 0,special : 0,uncommon : 0,unusual : 0,unwonted : 0,average : 20,common : 20,demotic : 20,frequent : 20,general : 20,grassroots : 20,standard : 20,,,,,,,,
A1LOD3LNX7FUPJ,,,,commonness_1:07:00::,democratic : 1,special : 1,uncommon : 1,unusual : 2,red-carpet : 3,unwonted : 4,rare : 5,grassroots : 9,demotic : 10,standard : 12,general : 14,average : 15,frequent : 16,common : 19,,,,,,
A3K8M2HF171NED,,,,repute_1:26:00::,discreditable : 0,disreputable : 0,damaged : 1,shady : 1,sordid : 1,redoubtable : 3,good : 10,reputable : 14,honored : 18,respected : 19,notorious : 20,time-honored : 20,,,,,,,,
A3454T4PU9GJM0,,,,repute_1:26:00::,disreputable : 0,notorious : 1,sordid : 1,discreditable : 2,damaged : 3,good : 15,time-honored : 15,shady : 16,honored : 17,respected : 18,reputable : 20,,,,,,,,,
AEF0KPEB244C7,,,,sharpness_1:07:01::,edged : 6,file-like : 14,chisel-like : 18,penetrating : 18,incisive : 19,knifelike : 19,sharp-toothed : 19,carnassial : 20,dagger-like : 20,fang-like : 20,keen : 20,metal-cutting : 20,razor-sharp : 20,sharp : 20,,,,,,
A2XFO0X6RCS98M,,,,sharpness_1:07:01::,chisel-like : 18,carnassial : 19,drill-like : 19,file-like : 19,incisive : 19,metal-cutting : 19,penetrating : 19,sharp-toothed : 19,dagger-like : 20,edged : 20,fang-like : 20,keen : 20,knifelike : 20,razor-sharp : 20,sharp : 20,,,,,
A1A6DUWWGNEE4W,,,,sharpness_1:07:01::,drill-like : 5,penetrating : 7,incisive : 8,chisel-like : 12,file-like : 12,dagger-like : 13,knifelike : 13,fang-like : 14,sharp-toothed : 14,razor-sharp : 15,keen : 16,edged : 17,carnassial : 18,metal-cutting : 19,sharp : 20,,,,,
A291KO368YRYCR,,,,piety_1:07:00::,godless : 0,impious : 1,holier-than-thou : 15,reverent : 18,devotional : 19,prayerful : 19,pious : 20,,,,,,,,,,,,,
A5P60L5IKHR34,,,,piety_1:07:00::,impious : 0,holier-than-thou : 3,reverent : 4,prayerful : 14,godless : 15,devotional : 17,pious : 20,,,,,,,,,,,,,
A1V0NUMA2VA07M,,,,piety_1:07:00::,godless : 0,impious : 0,holier-than-thou : 10,devotional : 19,reverent : 19,pious : 20,prayerful : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,good_1:07:01::,good : 9,goody-goody : 12,saving : 14,white : 14,angelic : 17,,,,,,,,,,,,,,,
A2957SZ7ZI6H19,,,,good_1:07:01::,white : 9,saving : 13,goody-goody : 18,good : 19,angelic : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,convenience_1:07:00::,inconvenient : 0,awkward : 1,favorable : 19,handy : 19,convenient : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,convenience_1:07:00::,inconvenient : 0,awkward : 6,favorable : 16,handy : 17,convenient : 20,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,permanence_1:07:00::,interim : 2,makeshift : 3,standing : 4,terminable : 5,fly-by-night : 6,enduring : 7,evanescent : 7,temporary : 8,working : 8,acting : 9,pro_tem : 9,episodic : 11,shipboard : 11,passing : 12,indissoluble : 13,eternal : 20,permanent : 20,,,
A3T8J0PN3DLSTM,,,,permanence_1:07:00::,episodic : 0,evanescent : 0,fly-by-night : 0,makeshift : 0,acting : 1,passing : 1,standing : 1,temporary : 1,working : 1,interim : 2,pro_tem : 2,terminable : 3,indissoluble : 18,enduring : 19,permanent : 19,eternal : 20,,,,
A1A6DUWWGNEE4W,,,,permanence_1:07:00::,interim : 0,temporary : 0,episodic : 1,evanescent : 2,fly-by-night : 3,terminable : 4,makeshift : 5,passing : 6,shipboard : 8,working : 9,acting : 10,pro_tem : 11,indissoluble : 13,standing : 16,enduring : 18,permanent : 19,eternal : 20,,,
A1HBGAN6P9PCJW,,,,necessity_1:26:00::,spare : 0,inessential : 1,needless : 1,unnecessary : 1,extra : 4,needed : 18,essential : 19,incumbent : 20,obligatory : 20,,,,,,,,,,,
A2XFO0X6RCS98M,,,,necessity_1:26:00::,inessential : 0,needless : 0,unnecessary : 0,extra : 1,spare : 1,incumbent : 3,essential : 20,necessary : 20,needed : 20,obligatory : 20,,,,,,,,,,
A2XFO0X6RCS98M,,,,efficacy_1:07:00::,inefficacious : 0,effective : 20,efficacious : 20,,,,,,,,,,,,,,,,,
A3T8J0PN3DLSTM,,,,efficacy_1:07:00::,inefficacious : 0,effective : 20,efficacious : 20,,,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,temperature_1:07:00::,cutting : 0,white : 0,cool : 1,tropical : 1,crisp : 19,hot : 19,lukewarm : 19,sizzling : 19,thermal : 19,baking : 20,caller : 20,chilly : 20,cold : 20,fiery : 20,heated : 20,icy : 20,refrigerated : 20,stifling : 20,warm : 20,
A1A6DUWWGNEE4W,,,,temperature_1:07:00::,sizzling : 9,baking : 10,refrigerated : 12,tropical : 13,fervent : 14,lukewarm : 15,chilly : 17,cold : 18,cool : 18,heated : 19,warm : 19,hot : 20,icy : 20,thermal : 20,,,,,,
A3454T4PU9GJM0,,,,temperature_1:07:00::,cold : 0,icy : 0,refrigerated : 3,cool : 4,crisp : 6,chilly : 7,lukewarm : 12,warm : 14,baking : 15,stifling : 16,heated : 17,sizzling : 17,fiery : 18,tropical : 18,hot : 19,,,,,
A1XJ9VFOJ4LP2X,,,,musicality_1:07:00::,nonmusical : 0,chanted : 17,singable : 17,musical : 20,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,musicality_1:07:00::,nonmusical : 0,liquid : 3,chanted : 19,musical : 20,singable : 20,,,,,,,,,,,,,,,
A3REK98S3MBVHW,,,,animation_1:26:00::,assassinated : 0,bloodless : 0,d.o.a. : 0,dead : 0,gone : 0,murdered : 0,cold : 1,defunct : 1,executed : 1,fallen : 1,late : 1,brain_dead : 2,breathless : 2,lifeless : 2,deathly : 11,doomed : 11,live : 20,liveborn : 20,viable : 20,vital : 20
AGFYWCPRQIB6O,,,,animation_1:26:00::,assassinated : 0,breathless : 0,d.o.a. : 0,dead : 0,executed : 0,lifeless : 0,murdered : 0,brain_dead : 1,deathly : 1,gone : 1,defunct : 3,doomed : 3,fallen : 3,cold : 4,bloodless : 7,late : 9,liveborn : 17,live : 20,viable : 20,vital : 20
A23WHSJ0I16TNN,,,,logicality_1:07:00::,illogical : 0,absurd : 2,inconsequential : 9,formal : 12,intuitive : 17,logical : 19,ratiocinative : 19,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,logicality_1:07:00::,formal : 0,illogical : 0,inconsequential : 3,absurd : 6,dianoetic : 11,intuitive : 12,ratiocinative : 13,logical : 20,,,,,,,,,,,,
A1A6DUWWGNEE4W,,,,logicality_1:07:00::,illogical : 0,inconsequential : 1,absurd : 4,formal : 14,intuitive : 17,dianoetic : 18,ratiocinative : 19,logical : 20,,,,,,,,,,,,
A1EQ2HDHF2WWSY,,,,taste_property,flat : 0,tasteless : 0,unsalted : 0,salty : 12,bitter : 13,bittersweet : 13,sour : 13,hot : 16,savory : 16,smoky : 16,acid-tasting : 17,tasty : 17,flavorful : 18,delicious : 19,rich : 19,ambrosial : 20,peppery : 20,pungent : 20,,
A1LOD3LNX7FUPJ,,,,taste_property,bitter : 0,tasteless : 1,unsalted : 1,flat : 2,choice : 3,hot : 8,smoky : 8,dainty : 9,pungent : 9,savory : 9,ambrosial : 11,bittersweet : 11,acid-tasting : 12,salty : 12,peppery : 13,sour : 13,rich : 15,delicious : 18,flavorful : 20,tasty : 20
A3T8J0PN3DLSTM,,,,light_1:07:00::,bright : 0,dark : 0,floodlit : 0,tenebrous : 0,twilight : 0,ablaze : 1,acheronian : 1,darkling : 1,dim : 1,livid : 1,sulky : 1,aphotic : 2,black : 19,cimmerian : 19,fluorescent : 19,incandescent : 19,luminescent : 19,white : 19,light : 20,phosphorescent : 20
A03922113RU44GENR8ATX,,,,light_1:07:00::,black : 0,dark : 0,darkling : 0,sulky : 0,tenebrous : 0,acheronian : 1,livid : 1,bright : 2,dim : 2,aphotic : 3,twilight : 3,fluorescent : 18,incandescent : 18,cimmerian : 19,luminescent : 19,white : 19,ablaze : 20,floodlit : 20,light : 20,phosphorescent : 20
A3T8J0PN3DLSTM,,,,interest_1:07:02::,insipid : 0,pedestrian : 0,ponderous : 0,putdownable : 1,uninteresting : 1,slow : 2,amusing : 17,entertaining : 17,narcotic : 18,interesting : 19,intriguing : 19,fascinating : 20,newsworthy : 20,,,,,,,
A1LOD3LNX7FUPJ,,,,interest_1:07:02::,uninteresting : 0,slow : 1,narcotic : 5,putdownable : 8,insipid : 9,pedestrian : 11,ponderous : 12,intriguing : 14,newsworthy : 15,entertaining : 16,fascinating : 19,amusing : 20,interesting : 20,,,,,,,
A8GWYS9O8FUEK,,,,truth_1:26:00::,specious : 0,truthful : 0,untrue : 1,false : 3,trumped-up : 4,mendacious : 5,apodeictic : 16,sure : 17,true : 18,real : 20,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,currentness_1:07:00::,noncurrent : 0,outdated : 0,live : 1,contemporary : 3,back : 4,obsolete : 4,underway : 4,up-to-date : 5,dead : 6,incumbent : 6,obsolescent : 8,topical : 9,on-line : 10,circulating : 11,on-going : 11,occurrent : 14,actual : 17,current : 20,latest : 20,
A3DNZIZRJ847AR,,,,currentness_1:07:00::,actual : 0,back : 0,obsolete : 0,occurrent : 0,underway : 0,contemporary : 1,incumbent : 1,on-going : 1,up-to-date : 1,dead : 19,latest : 19,obsolescent : 19,on-line : 19,topical : 19,circulating : 20,current : 20,live : 20,noncurrent : 20,outdated : 20,
A7SM0NS3IFW96,,,,currentness_1:07:00::,actual : 0,back : 0,noncurrent : 0,occurrent : 0,outdated : 0,underway : 0,contemporary : 1,incumbent : 1,obsolete : 1,dead : 19,latest : 19,obsolescent : 19,on-line : 19,topical : 19,circulating : 20,current : 20,live : 20,on-going : 20,up-to-date : 20,
A3VEO96BSH9SPX,,,,credibility_1:07:00::,tall : 1,undreamed : 1,incredible : 6,astounding : 7,fabulous : 7,likely : 13,presumptive : 19,credible : 20,,,,,,,,,,,,
AHT8HA3JRWVGV,,,,consistency_1:07:00::,thin : 0,syrupy : 1,stringy : 2,tenuous : 3,creamy : 9,coagulable : 16,rare : 17,clogged : 19,gelatinlike : 19,thick : 19,soupy : 20,,,,,,,,,
A3454T4PU9GJM0,,,,consistency_1:07:00::,soupy : 2,thin : 3,tenuous : 5,creamy : 14,heavy : 14,stringy : 15,syrupy : 15,coagulable : 16,thick : 16,clogged : 18,,,,,,,,,,
A1XJ9VFOJ4LP2X,,,,consistency_1:07:00::,thin : 2,soupy : 4,syrupy : 4,coagulable : 7,stringy : 8,clogged : 14,creamy : 16,gelatinlike : 17,thick : 17,,,,,,,,,,,
A2XFO0X6RCS98M,,,,clearness_1:07:02::,liquid : 15,hyaline : 19,unfrosted : 19,clear : 20,translucent : 20,transparent : 20,unclouded : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,,,,clearness_1:07:02::,transparent : 19,unfrosted : 19,clear : 20,hyaline : 20,liquid : 20,translucent : 20,unclouded : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,confidence_1:12:00::,shy : 4,positive : 15,reassured : 18,assured : 19,confident : 19,self-confident : 19,,,,,,,,,,,,,,
A3KOEOCIY5LUB,,,,confidence_1:12:00::,shy : 0,assured : 11,positive : 16,reassured : 19,self-confident : 19,confident : 20,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,confidence_1:12:00::,shy : 12,positive : 18,reassured : 18,assured : 19,self-confident : 19,confident : 20,,,,,,,,,,,,,,
AAJ5CS1GQYADR,,,,quality_1:07:02::,bad : 0,cheap : 0,less : 1,base : 10,common : 10,boss : 19,select : 19,shining : 19,brilliant : 20,excellent : 20,greatest : 20,outstanding : 20,quality : 20,superior : 20,supreme : 20,,,,,
A3GLMBZSG3VU4P,,,,quality_1:07:02::,cheap : 0,commercial : 0,bad : 1,base : 3,common : 9,utility : 9,capital : 15,shining : 16,supreme : 18,boss : 19,brilliant : 19,outstanding : 19,select : 19,excellent : 20,greatest : 20,quality : 20,superior : 20,,,
A03922113RU44GENR8ATX,,,,quality_1:07:02::,base : 0,common : 0,cheap : 1,utility : 1,greatest : 19,superior : 19,supreme : 19,excellent : 20,outstanding : 20,quality : 20,select : 20,,,,,,,,,
A1LOD3LNX7FUPJ,,,,formality_1:07:00::,,,,,,,,,,,,,,,,,,,,
AEF0KPEB244C7,,,,formality_1:07:00::,informal : 0,stiff : 0,common : 1,conventional : 1,perfunctory : 1,conversational : 3,folksy : 3,subliterary : 4,casual : 6,nonliterary : 9,dress : 11,literary : 11,positive : 13,nominal : 15,epistolatory : 19,black-tie : 20,ceremonial : 20,form-only : 20,formal : 20,
A3GLMBZSG3VU4P,,,,evil_1:07:00::,ugly : 14,bad : 17,corruptive : 19,devilish : 20,diabolical : 20,evil : 20,evil-minded : 20,monstrous : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,evil_1:07:00::,bad : 19,black : 19,devilish : 19,ugly : 19,corruptive : 20,diabolical : 20,evil : 20,evil-minded : 20,monstrous : 20,,,,,,,,,,,
A2UPVQG5BNNL8O,,,,evil_1:07:00::,,,,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,attentiveness_1:09:00::,deaf : 0,heedless : 1,regardless : 1,thoughtful : 20,,,,,,,,,,,,,,,,
A5P60L5IKHR34,,,,attentiveness_1:09:00::,deaf : 0,heedless : 5,thoughtful : 14,,,,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,,,,attentiveness_1:09:00::,heedless : 0,thoughtful : 19,,,,,,,,,,,,,,,,,,
A5P60L5IKHR34,,,,moderation_1:07:00::,excessive : 0,extreme : 0,immoderate : 0,far : 1,indifferent : 3,radical : 4,steep : 6,conservative : 8,fair : 13,average : 15,extraordinary : 20,middle-of-the-road : 20,moderate : 20,,,,,,,
A1LOD3LNX7FUPJ,,,,moderation_1:07:00::,excessive : 0,steep : 0,far : 1,radical : 1,extreme : 3,indifferent : 3,all-fired : 4,immoderate : 4,abnormal : 5,extraordinary : 5,minimalist : 6,stark : 8,exaggerated : 9,small : 9,limited : 11,fair : 12,average : 14,middle-of-the-road : 14,conservative : 16,moderate : 20
A23WHSJ0I16TNN,,,,rightness_1:07:00::,wrong : 0,mistaken : 1,criminal : 3,ethical : 19,right : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,rightness_1:07:00::,wrong : 0,base : 1,criminal : 1,mistaken : 1,ethical : 19,right : 20,,,,,,,,,,,,,,
A3542PB4Z0NE80,,,,acquisitiveness_1:07:00::,unacquisitive : 0,accumulative : 12,greedy : 14,sordid : 15,possessive : 17,acquisitive : 20,plundering : 20,rapacious : 20,,,,,,,,,,,,
A2UIRHKDQBWJEZ,,,,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 10,accumulative : 15,rapacious : 16,greedy : 18,possessive : 18,predaceous : 19,sordid : 19,acquisitive : 20,,,,,,,,,,,
A9AJUQKWN5LVJ,,,,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 2,sordid : 4,accumulative : 12,predaceous : 14,acquisitive : 19,possessive : 19,rapacious : 20,,,,,,,,,,,,
A2X1X98LIARWEK,,,,foreignness_1:07:00::,established : 0,adventive : 2,tramontane : 2,unnaturalised : 11,foreign : 15,foreign-born : 15,alien : 20,imported : 20,nonnative : 20,,,,,,,,,,,
A3454T4PU9GJM0,,,,foreignness_1:07:00::,established : 1,nonnative : 9,tramontane : 13,adventive : 14,imported : 16,unnaturalised : 17,alien : 18,foreign-born : 19,foreign : 20,,,,,,,,,,,
A23WHSJ0I16TNN,,,,foreignness_1:07:00::,established : 9,tramontane : 15,imported : 18,unnaturalised : 18,alien : 20,foreign : 20,foreign-born : 20,nonnative : 20,,,,,,,,,,,,
A3K8M2HF171NED,,,,purity_1:26:00::,alloyed : 0,contaminated : 0,dirty : 0,impure : 0,unpurified : 0,adulterated : 1,bastardised : 2,native : 3,technical-grade : 5,light : 10,plain : 10,fresh : 13,fine : 15,pristine : 17,uncontaminated : 19,axenic : 20,pure : 20,sublimate : 20,unadulterated : 20,unalloyed : 20
A3RS7UCO7CQ74R,,,,purity_1:26:00::,axenic : 1,unadulterated : 1,fresh : 3,unalloyed : 3,uncontaminated : 3,plain : 5,pristine : 5,pure : 5,dirty : 16,impure : 16,alloyed : 18,bastardised : 18,technical-grade : 18,adulterated : 20,contaminated : 20,unpurified : 20,,,,
A3T8J0PN3DLSTM,,,,purity_1:26:00::,bastardised : 0,contaminated : 0,impure : 0,adulterated : 1,dirty : 1,unpurified : 2,alloyed : 6,native : 17,unadulterated : 18,unalloyed : 18,fresh : 19,uncontaminated : 19,pristine : 20,pure : 20,sublimate : 20,,,,,
A2XFO0X6RCS98M,,,,crisis_1:26:00::,noncritical : 1,acritical : 2,serious : 19,acute : 20,critical : 20,desperate : 20,,,,,,,,,,,,,,
A7SM0NS3IFW96,,,,crisis_1:26:00::,acritical : 0,noncritical : 1,desperate : 19,acute : 20,critical : 20,serious : 20,,,,,,,,,,,,,,
A20IT22YVUTM2V,,,,friendliness_1:07:00::,scowling : 0,uncordial : 1,unfriendly : 1,chilly : 2,unneighborly : 3,social : 17,cordial : 18,friendly : 18,neighborly : 18,chummy : 19,companionate : 19,comradely : 19,intimate : 20,,,,,,,
A3T8J0PN3DLSTM,,,,friendliness_1:07:00::,chilly : 0,scowling : 0,unfriendly : 1,unneighborly : 4,uncordial : 7,cordial : 13,social : 16,neighborly : 17,companionate : 18,comradely : 18,chummy : 19,friendly : 19,intimate : 20,,,,,,,
AEF0KPEB244C7,,,,timing_1:07:00::,ancient : 0,early : 0,gone : 0,historical : 0,late : 0,last : 1,old : 1,past : 1,previous : 1,then : 1,ago : 2,existing : 7,middle : 11,coming : 14,rising : 16,present : 19,advance : 20,future : 20,immediate : 20,
A7SM0NS3IFW96,,,,sociality_1:07:00::,asocial : 0,gregarious : 0,unsocial : 0,alone : 1,withdrawn : 1,cultural : 19,interpersonal : 19,antisocial : 20,lonely : 20,multi-ethnic : 20,social : 20,,,,,,,,,
A3GLMBZSG3VU4P,,,,sociality_1:07:00::,asocial : 0,unsocial : 0,withdrawn : 0,lonely : 1,antisocial : 4,alone : 8,cultural : 14,gregarious : 16,multi-ethnic : 18,interpersonal : 19,social : 20,,,,,,,,,
ARPBS72HUCKD4,,,,responsibility_1:07:00::,irresponsible : 0,trigger-happy : 0,do-nothing : 1,feckless : 1,unreliable : 1,liable : 2,loose : 3,unaccountable : 4,carefree : 6,amenable : 10,answerable : 15,accountable : 18,responsible : 18,trustworthy : 20,,,,,,
A38IMMFKB2JJQK,,,,responsibility_1:07:00::,do-nothing : 0,irresponsible : 0,liable : 0,trigger-happy : 0,accountable : 1,feckless : 1,loose : 1,unreliable : 1,amenable : 2,carefree : 2,unaccountable : 2,answerable : 19,responsible : 20,trustworthy : 20,,,,,,
A2XFO0X6RCS98M,,,,responsibility_1:07:00::,do-nothing : 0,irresponsible : 0,unaccountable : 0,unreliable : 0,feckless : 1,loose : 1,carefree : 2,trigger-happy : 2,liable : 17,accountable : 19,amenable : 19,answerable : 19,responsible : 20,trustworthy : 20,,,,,,
A3DNZIZRJ847AR,,,,shape_1:07:00::,reflexed : 0,unbent : 0,warped : 0,wry : 0,akimbo : 1,awry : 1,knotted : 1,squiggly : 1,twisting : 1,anfractuous : 19,contorted : 19,hooked : 19,malposed : 19,untwisted : 19,aligned : 20,crooked : 20,geniculate : 20,refractive : 20,windblown : 20,
A1V0NUMA2VA07M,,,,courage_1:07:00::,undaunted : 16,brave : 19,valiant : 19,gallant : 20,lionhearted : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,courage_1:07:00::,desperate : 16,game : 19,undaunted : 19,brave : 20,gallant : 20,lionhearted : 20,stalwart : 20,valiant : 20,,,,,,,,,,,,
A03922113RU44GENR8ATX,,,,courage_1:07:00::,desperate : 1,game : 17,gallant : 18,undaunted : 19,valiant : 19,brave : 20,lionhearted : 20,stalwart : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,holiness_1:07:00::,profane : 1,unhallowed : 4,blessed : 20,holy : 20,sacred : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,holiness_1:07:00::,profane : 0,unhallowed : 19,blessed : 20,holy : 20,sacred : 20,,,,,,,,,,,,,,,
A1A6DUWWGNEE4W,,,,holiness_1:07:00::,profane : 1,unhallowed : 2,sacred : 16,blessed : 18,holy : 20,,,,,,,,,,,,,,,
A2I4A4WGWII18Z,,,,numerousness_1:07:00::,hardly_a : 0,a_couple_of : 1,few : 2,some : 10,many : 19,many_a : 19,numerous : 19,galore : 20,umpteen : 20,,,,,,,,,,,
A3KOEOCIY5LUB,,,,numerousness_1:07:00::,hardly_a : 0,few : 1,some : 6,a_couple_of : 9,many_a : 10,numerous : 11,many : 15,umpteen : 17,galore : 18,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,inwardness_1:07:02::,interior : 0,inward : 19,indwelling : 20,innermost : 20,private : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,inwardness_1:07:02::,indwelling : 18,innermost : 19,interior : 19,inward : 19,private : 19,self-whispered : 19,,,,,,,,,,,,,,
A1XK08CLPX26PA,,,,inwardness_1:07:02::,private : 15,inward : 18,self-whispered : 18,indwelling : 20,innermost : 20,,,,,,,,,,,,,,,
A2TBXASXZIRNNW,,,,cyclicity_1:07:00::,noncyclic : 0,alternate : 18,circular : 18,cyclical : 20,,,,,,,,,,,,,,,,
A3542PB4Z0NE80,,,,cyclicity_1:07:00::,noncyclic : 0,circular : 5,cyclical : 20,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,cyclicity_1:07:00::,,,,,,,,,,,,,,,,,,,,
A3454T4PU9GJM0,,,,abstractness_1:07:00::,ideal : 11,conceptual : 18,ideological : 19,abstract : 20,,,,,,,,,,,,,,,,
A1V0NUMA2VA07M,,,,abstractness_1:07:00::,ideal : 0,ideological : 19,abstract : 20,conceptual : 20,,,,,,,,,,,,,,,,
A3HGSVKVLAYQI,,,,individuality_1:07:00::,man-to-man : 0,several : 0,idiosyncratic : 17,singular : 18,individual : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,individuality_1:07:00::,several : 3,man-to-man : 14,idiosyncratic : 20,individual : 20,singular : 20,,,,,,,,,,,,,,,
A110KENBXU7SUJ,,,,individuality_1:07:00::,several : 3,man-to-man : 9,singular : 19,individual : 20,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,domesticity_1:07:00::,undomestic : 0,home-style : 19,domestic : 20,home-loving : 20,housewifely : 20,husbandly : 20,,,,,,,,,,,,,,
A3V1VK1A3NYN17,,,,domesticity_1:07:00::,undomestic : 0,home-loving : 19,home-style : 19,domestic : 20,housewifely : 20,husbandly : 20,,,,,,,,,,,,,,
